TAXON_ORDER,CATEGORY,SPECIES_CODE,SCI_NAME,PRIMARY_COM_NAME,en_IOC,ORDER1,FAMILY,SPECIES_GROUP,REPORT_AS,code,mass,masscomm
29157.56,spuh,sporop1,Sporophila sp.,Sporophila sp.,Sporophila sp.,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,NA,NA,NA
29170.2,spuh,catame1,Catamenia sp.,Catamenia sp.,Catamenia sp.,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,NA,NA,NA
29188,species,banana,Coereba flaveola,Bananaquit,Bananaquit,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,4,9.5,NA
29232,species,yefgra1,Tiaris olivaceus,Yellow-faced Grassquit,Yellow-faced Grassquit,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,4,8.5,NA
29244,species,bkfgra,Tiaris bicolor,Black-faced Grassquit,Black-faced Grassquit,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,4,8.5,NA
29317.3,spuh,geospi1,Geospiza sp.,Geospiza sp.,Geospiza sp.,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,NA,NA,NA
29317.6,spuh,galfin1,Geospiza/Camarhynchus/Platyspiza/Certhidea sp.,galapagos finch sp.,galapagos finch sp.,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,NA,NA,NA
29329,species,wesspi,Spindalis zena,Western Spindalis,Western Spindalis,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,3,21,NA
29374.9,spuh,saltat1,Saltator sp.,saltator sp.,saltator sp.,Passeriformes,Thraupidae (Tanagers and Allies),NA,NA,NA,NA,NA
29375.5,spuh,chloro1,Chlorospingus sp.,Chlorospingus sp.,Chlorospingus sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,NA,NA
29377.2,species,ruwspa,Peucaea carpalis,Rufous-winged Sparrow,Rufous-winged Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,15,NA
29479,species,botspa,Peucaea botterii,Botteri's Sparrow,Botteri's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,20,NA
29493,species,casspa,Peucaea cassinii,Cassin's Sparrow,Cassin's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,19,NA
29498,species,bacspa,Peucaea aestivalis,Bachman's Sparrow,Bachman's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,19.5,NA
29498.5,spuh,peucae1,Peucaea sp.,Peucaea sp.,Peucaea sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,19,Using CASP mass
29499,species,graspa,Ammodramus savannarum,Grasshopper Sparrow,Grasshopper Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,17,NA
29505,species,baispa,Ammodramus bairdii,Baird's Sparrow,Baird's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,17.5,NA
29506,species,henspa,Ammodramus henslowii,Henslow's Sparrow,Henslow's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,13,NA
29507,species,lecspa,Ammodramus leconteii,Le Conte's Sparrow,Le Conte's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,13,NA
29508,species,nstspa,Ammodramus nelsoni,Nelson's Sparrow,Nelson's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,17,NA
29511,species,sstspa,Ammodramus caudacutus,Saltmarsh Sparrow,Saltmarsh Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,19,NA
29514,species,seaspa,Ammodramus maritimus,Seaside Sparrow,Seaside Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,23,NA
29519,spuh,ammodr1,Ammodramus sp.,Ammodramus sp.,Ammodramus sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,13,Using LCSP mass
29537,species,olispa,Arremonops rufivirgatus,Olive Sparrow,Olive Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,24,NA
29553,species,amtspa,Spizelloides arborea,American Tree Sparrow,American Tree Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,20,NA
29554,species,chispa,Spizella passerina,Chipping Sparrow,Chipping Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,12,NA
29719,species,clcspa,Spizella pallida,Clay-colored Sparrow,Clay-colored Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,12,NA
29723,species,bkcspa,Spizella atrogularis,Black-chinned Sparrow,Black-chinned Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,12,NA
29726,species,fiespa,Spizella pusilla,Field Sparrow,Field Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,12.5,NA
29728,species,brespa,Spizella breweri,Brewer's Sparrow,Brewer's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,10.5,NA
29734.8,species,worspa,Spizella wortheni,Worthen's Sparrow,Worthen's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
29735,spuh,spizel,Spizella/Spizelloides sp.,American Tree Sparrow/Spizella sp.,American Tree Sparrow/Spizella sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,12.5,Using FISP mass
29735.2,spuh,spizel1,Spizella sp.,Spizella sp.,Spizella sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,12,Using CHSP mass
29743,species,bktspa,Amphispiza bilineata,Black-throated Sparrow,Black-throated Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,13.5,NA
29744,species,fisspa,Amphispiza quinquestriata,Five-striped Sparrow,Five-striped Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,3,20,NA
29745,species,larspa,Chondestes grammacus,Lark Sparrow,Lark Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,29,NA
29761,species,larbun,Calamospiza melanocorys,Lark Bunting,Lark Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,38,NA
29779,spuh,shbfin1,Arremon sp. (torquatus complex),stripe-headed brushfinch sp.,stripe-headed brush-finch sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,NA,NA
29840,species,foxspa,Passerella iliaca,Fox Sparrow,fox sparrow sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,32,NA
29958,species,daejun,Junco hyemalis,Dark-eyed Junco,Dark-eyed Junco,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,19,NA
29978,species,yeejun,Junco phaeonotus,Yellow-eyed Junco,Yellow-eyed Junco,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,2,21,NA
29984.05,species,whcspa,Zonotrichia leucophrys,White-crowned Sparrow,White-crowned Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,29,NA
29984.13,species,gocspa,Zonotrichia atricapilla,Golden-crowned Sparrow,Golden-crowned Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,29,NA
29984.15,species,harspa,Zonotrichia querula,Harris's Sparrow,Harris's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,36,NA
29984.17,species,whtspa,Zonotrichia albicollis,White-throated Sparrow,White-throated Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,26,NA
29984.21,spuh,zonotr1,Zonotrichia sp.,Zonotrichia sp.,Zonotrichia sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,29,Using WCSP mass
29984.23,species,sagspa1,Artemisiospiza nevadensis,Sagebrush Sparrow,Sagebrush Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,16.5,NA
29984.24,species,belspa2,Artemisiospiza belli,Bell's Sparrow,Bell's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,14.2,NA
29984.31,species,vesspa,Pooecetes gramineus,Vesper Sparrow,Vesper Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,26,NA
29984.32,species,savspa,Passerculus sandwichensis,Savannah Sparrow,Savannah Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,20,NA
29984.39,species,sonspa,Melospiza melodia,Song Sparrow,Song Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,20,NA
29984.49,species,linspa,Melospiza lincolnii,Lincoln's Sparrow,Lincoln's Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,17,NA
29984.5,species,swaspa,Melospiza georgiana,Swamp Sparrow,Swamp Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,17,NA
29984.56,species,cantow,Melozone fusca,Canyon Towhee,Canyon Towhee,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,53,NA
29984.58,species,abetow,Melozone aberti,Abert's Towhee,Abert's Towhee,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,46,NA
29984.6,species,caltow,Melozone crissalis,California Towhee,California Towhee,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,44,NA
29984.66,species,rucspa,Aimophila ruficeps,Rufous-crowned Sparrow,Rufous-crowned Sparrow,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,18.5,NA
29984.68,species,gnttow,Pipilo chlorurus,Green-tailed Towhee,Green-tailed Towhee,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,29,NA
29984.69,species,spotow,Pipilo maculatus,Spotted Towhee,Spotted Towhee,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,40,NA
29984.76,species,eastow,Pipilo erythrophthalmus,Eastern Towhee,Eastern Towhee,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,1,40,NA
29984.83,spuh,towhee1,Melozone/Pipilo sp.,towhee sp.,towhee sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,30,Using SPTO mass
29985.21,spuh,brush-1,Atlapetes sp.,Atlapetes sp.,brush finch sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,NA,NA
29986,spuh,sparro1,Emberizidae sp. (sparrow sp.),sparrow sp.,sparrow sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,20,Using SAVS mass
29999,species,pinbun,Emberiza leucocephalos,Pine Bunting,Pine Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
30073,species,yebbun1,Emberiza chrysophrys,Yellow-browed Bunting,Yellow-browed Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
30074,species,litbun,Emberiza pusilla,Little Bunting,Little Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,4,17,NA
30075,species,rusbun,Emberiza rustica,Rustic Bunting,Rustic Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,3,19,NA
30078,species,yetbun1,Emberiza elegans,Yellow-throated Bunting,Yellow-throated Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
30082,species,yebbun,Emberiza aureola,Yellow-breasted Bunting,Yellow-breasted Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
30107,species,grybun,Emberiza variabilis,Gray Bunting,Grey Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
30108,species,palbun,Emberiza pallasi,Pallas's Bunting,Pallas's Reed Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,5,NA,NA
30112,species,reebun,Emberiza schoeniclus,Reed Bunting,Common Reed Bunting,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,4,NA,NA
30129,spuh,emberi1,Emberiza sp.,Emberiza sp.,Emberiza sp.,Passeriformes,Emberizidae (Buntings and New World Sparrows),NA,NA,NA,NA,NA
30141,species,heptan,Piranga flava,Hepatic Tanager,Hepatic/Tooth-billed/Red Tanager,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,2,38,NA
30160,species,sumtan,Piranga rubra,Summer Tanager,Summer Tanager,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,29,NA
30163,species,scatan,Piranga olivacea,Scarlet Tanager,Scarlet Tanager,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,28,NA
30164,species,westan,Piranga ludoviciana,Western Tanager,Western Tanager,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,28,NA
30166,species,flctan,Piranga bidentata,Flame-colored Tanager,Flame-colored Tanager,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,3,35,NA
30180,spuh,pirang1,Piranga sp.,tanager sp. (Piranga sp.),Piranga sp.,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,NA,28,Using SCTA mass
30211,spuh,ant-ta1,Habia sp.,ant-tanager sp.,ant tanager sp.,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,NA,NA,NA
30219.2,spuh,chloro4,Chlorothraupis sp.,Chlorothraupis sp.,Chlorothraupis sp.,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,NA,NA,NA
30231,species,crcgro,Rhodothraupis celaeno,Crimson-collared Grosbeak,Crimson-collared Grosbeak,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,4,54,NA
30233,species,norcar,Cardinalis cardinalis,Northern Cardinal,Northern Cardinal,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,45,NA
30253,species,pyrrhu,Cardinalis sinuatus,Pyrrhuloxia,Pyrrhuloxia,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,36,NA
30257,species,yelgro,Pheucticus chrysopeplus,Yellow Grosbeak,Yellow Grosbeak,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,4,62,NA
30273,species,robgro,Pheucticus ludovicianus,Rose-breasted Grosbeak,Rose-breasted Grosbeak,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,45,NA
30275,species,bkhgro,Pheucticus melanocephalus,Black-headed Grosbeak,Black-headed Grosbeak,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,45,NA
30278.5,spuh,pheuct1,Pheucticus sp.,Pheucticus sp.,Pheucticus sp.,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,NA,45,Using RBGR mass
30307,species,blubun,Cyanocompsa parellina,Blue Bunting,Blue Bunting,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,4,15,NA
30312,species,blugrb1,Passerina caerulea,Blue Grosbeak,Blue Grosbeak,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,28,NA
30320,species,lazbun,Passerina amoena,Lazuli Bunting,Lazuli Bunting,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,15.5,NA
30322,species,indbun,Passerina cyanea,Indigo Bunting,Indigo Bunting,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,14.5,NA
30328,species,varbun,Passerina versicolor,Varied Bunting,Varied Bunting,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,2,12,NA
30333,species,paibun,Passerina ciris,Painted Bunting,Painted Bunting,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,15.5,NA
30336,spuh,buntin,Passerina sp.,Passerina sp.,Passerina sp.,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,NA,14.5,Using INBU mass
30337,species,dickci,Spiza americana,Dickcissel,Dickcissel,Passeriformes,Cardinalidae (Cardinals and Allies),NA,NA,1,27,NA
30338,species,boboli,Dolichonyx oryzivorus,Bobolink,Bobolink,Passeriformes,Icteridae (Troupials and Allies),Blackbirds,NA,1,43,NA
30339,species,rewbla,Agelaius phoeniceus,Red-winged Blackbird,Red-winged Blackbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,52,NA
30369,species,tribla,Agelaius tricolor,Tricolored Blackbird,Tricolored Blackbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,2,59,NA
30370,species,tasbla,Agelaius humeralis,Tawny-shouldered Blackbird,Tawny-shouldered Blackbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,5,NA,NA
30377,species,wesmea,Sturnella neglecta,Western Meadowlark,Western Meadowlark,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,97,NA
30387,species,easmea,Sturnella magna,Eastern Meadowlark,Eastern Meadowlark,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,90,NA
30410,species,yehbla,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,Yellow-headed Blackbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,65,NA
30416,species,rusbla,Euphagus carolinus,Rusty Blackbird,Rusty Blackbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,60,NA
30419,species,brebla,Euphagus cyanocephalus,Brewer's Blackbird,Brewer's Blackbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,63,NA
30421,species,comgra,Quiscalus quiscula,Common Grackle,Common Grackle,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,115,NA
30426,species,botgra,Quiscalus major,Boat-tailed Grackle,Boat-tailed Grackle,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,168,NA
30432,species,grtgra,Quiscalus mexicanus,Great-tailed Grackle,Great-tailed Grackle,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,148,NA
30461,spuh,grackl,Quiscalus sp.,grackle sp.,grackle sp.,Passeriformes,Icteridae (Troupials and Allies),NA,NA,NA,115,Using COGR mass
30507,species,shicow,Molothrus bonariensis,Shiny Cowbird,Shiny Cowbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,3,36,NA
30515,species,brocow,Molothrus aeneus,Bronzed Cowbird,Bronzed/Bronze-brown Cowbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,62,NA
30521,species,bnhcow,Molothrus ater,Brown-headed Cowbird,Brown-headed Cowbird,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,44,NA
30539,species,bkvori,Icterus wagleri,Black-vented Oriole,Black-vented Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,5,37,NA
30546,species,orcori,Icterus spurius,Orchard Oriole,Orchard/Ochre Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,19,NA
30549,species,hooori,Icterus cucullatus,Hooded Oriole,Hooded Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,24,NA
30588,spuh,troupi1,Icterus icterus/croconotus/jamacaii,troupial sp.,troupial sp.,Passeriformes,Icteridae (Troupials and Allies),NA,NA,NA,NA,NA
30589,species,stbori,Icterus pustulatus,Streak-backed Oriole,Streak-backed Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,4,37,NA
30600,species,bulori,Icterus bullockii,Bullock's Oriole,Bullock's Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,36,NA
30614,species,spbori,Icterus pectoralis,Spot-breasted Oriole,Spot-breasted Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,2,42,NA
30617,species,altori,Icterus gularis,Altamira Oriole,Altamira Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,2,58,NA
30625,species,audori,Icterus graduacauda,Audubon's Oriole,Audubon's Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,2,42,NA
30632,species,balori,Icterus galbula,Baltimore Oriole,Baltimore Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,33,NA
30636,species,scoori,Icterus parisorum,Scott's Oriole,Scott's Oriole,Passeriformes,Icteridae (Troupials and Allies),NA,NA,1,37,NA
30637,spuh,oriole,Icterus sp.,new world oriole sp.,new world oriole sp.,Passeriformes,Icteridae (Troupials and Allies),NA,NA,NA,33,Using BAOR mass
30664.5,spuh,caciqu1,Cacicus sp.,cacique sp.,cacique sp.,Passeriformes,Icteridae (Troupials and Allies),NA,NA,NA,NA,NA
30690,spuh,oropen1,Psarocolius sp.,oropendola sp.,oropendola sp.,Passeriformes,Icteridae (Troupials and Allies),NA,NA,NA,NA,NA
30693,spuh,blackb,Icteridae sp.,blackbird sp.,blackbird sp.,Passeriformes,Icteridae (Troupials and Allies),NA,NA,NA,52,Using RWBL mass
30694,species,comcha,Fringilla coelebs,Common Chaffinch,Common Chaffinch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)","Finches, Euphonias, and Allies",NA,4,24,NA
30714,species,brambl,Fringilla montifringilla,Brambling,Brambling,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,3,21,NA
30796,spuh,euphon1,Euphonia sp.,euphonia sp.,euphonia sp.,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,NA,NA,NA
30819,species,asrfin1,Leucosticte arctoa,Asian Rosy-Finch,Asian Rosy Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,5,NA,NA
30825,species,gcrfin,Leucosticte tephrocotis,Gray-crowned Rosy-Finch,Grey-crowned Rosy Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,1,26,NA
30834,species,bkrfin,Leucosticte atrata,Black Rosy-Finch,Black Rosy Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,2,26,NA
30835,species,bcrfin,Leucosticte australis,Brown-capped Rosy-Finch,Brown-capped Rosy Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,2,26,NA
30836,spuh,rosfin,Leucosticte sp.,rosy-finch sp.,rosy finch sp.,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,NA,26,Using GCRF mass
30849,species,pingro,Pinicola enucleator,Pine Grosbeak,Pine Grosbeak,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,1,56,NA
30861.17,species,eurbul,Pyrrhula pyrrhula,Eurasian Bullfinch,Eurasian Bullfinch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,4,21,NA
30863.35,spuh,hawhon1,Drepanidinae sp.,hawaiian honeycreeper sp.,hawaiian honeycreeper sp.,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,NA,NA,NA
30866,species,houfin,Haemorhous mexicanus,House Finch,House Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,1,21,NA
30878.4,species,purfin,Haemorhous purpureus,Purple Finch,Purple Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,1,25,NA
30878.9,species,casfin,Haemorhous cassinii,Cassin's Finch,Cassin's Finch,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,1,26,NA
30880.5,spuh,haemor1,Haemorhous sp.,Haemorhous sp.,Haemorhous sp.,Passeriformes,"Fringillidae (Finches, Euphonias, and Allies)",NA,NA,NA,25,Using PUFI mass
